index,name,time,benchmark_grp,benchmark_id,benchtime_ms,cores,dataprocessed,host_IPC,host_IPS,host_cache_misses,host_cache_ref,host_cpupercent,host_cs,host_disk_io,host_kvm_exit,host_llc_bw,host_mem_bw,host_memory,host_net_io,host_sched_iowait,host_sched_switch,host_sched_wait,intensity,interference,interval,kernel,latency,performance,latency90,process_dur_ms,throughput,total_dur_ms,web_IPC,web_IPS,web_cache_missesweb_kvm_exit,web_cache_ref,web_cpupercent,web_cs,web_disk,web_llc_bw,web_mem_bw,web_memory,web_net,web_sched_iowait,web_sched_switch,web_sched_wait,weighted_latency,interference_prev,index_prev
64,parsec,1.48136e+18,1481353479,parsec.dedup,1.48136e+12,0,True,0.303,534850805.5,3176835.0,24784410.5,80.767,14039,109.999,51352,0,21146570.5,2182.941,0,25288484.5,14038,2025838253.0,0.001,;7;2;6;20,2,base,0.573,0.656195462478,0.642,19.452,4,24.381,,,,,,,,,,,,,,,0.286,;7;2;6;20;3,517.0
65,parsec,1.48136e+18,1481353479,parsec.dedup,1.48136e+12,0,True,0.289,327648436.0,3277330.0,13377880.5,98.365,6150,977.998,19649,0,13428694.5,3365.434,0,62509399.5,6147,9925958021.0,0.001,;7;2;6;20;4;9;8,2,base,11.907,0.0315780633241,11.907,32.219,2,37.792,,,,,,,,,,,,,,,5.954,;7;2;6;20;4;9;8;3,196.0
66,parsec,1.48136e+18,1481353479,parsec.dedup,1.48136e+12,0,True,0.292,551431983.5,2674604.5,28597844.0,69.418,16415,9.0,66659,0,16544011.0,1859.258,0,22005921.5,16411,482392464.5,0.001,;8;2;9,2,base,0.45,0.835555555556,0.463,19.484,6,25.155,,,,,,,,,,,,,,,0.225,;8;2;9;3,225.0
67,parsec,1.48136e+18,1481353479,parsec.dedup,1.48136e+12,0,True,0.321,540391012.0,3221036.0,23207334.5,87.015,13945,2904.03,42971,0,20087457.5,3107.777,0,68160615.0,13946,4565741328.0,0.001,;8;2;9;1;15;11,2,base,1.477,0.254570074475,1.477,29.586,2,35.504,,,,,,,,,,,,,,,0.739,;8;2;9;1;15;11;3,278.0
68,parsec,1.48136e+18,1481353479,parsec.dedup,1.48136e+12,0,True,0.281,561764161.0,3564959.0,27846282.0,80.414,18071,88.001,62794,0,29373357.0,2586.238,0,27154672.0,18072,3795712087.0,0.001,;9;17;15;15;9,2,base,0.6,0.626666666667,0.65,22.377,4,27.926,,,,,,,,,,,,,,,0.3,;9;17;15;15;9;3,227.0
207,parsec,1.48136e+18,1481353479,parsec.dedup,1.48136e+12,0,True,0.264,518028477.5,3456981.5,27165678.5,81.847,17195,97.001,71638,0,26071417.5,2582.262,0,17644571.0,17196,4068550952.0,0.001,;13;15;18;3;9,2,base,1.183,0.317836010144,1.183,23.697,2,30.884,,,,,,,,,,,,,,,0.592,;15;6;11;8;14;9,203.0
288,parsec,1.48136e+18,1481353479,parsec.dedup,1.48136e+12,0,True,0.26,529432673.5,3555098.5,28653572.0,81.158,18860,3237.113,66145,0,29913075.0,2587.414,0,65578503.0,18862,3853728644.0,0.001,;9;17;15;15;9,2,base,0.593,0.634064080944,0.636,24.541,4,29.706,,,,,,,,,,,,,,,0.296,;12;18;11;1;18;12,227.0
290,parsec,1.48136e+18,1481353479,parsec.dedup,1.48136e+12,0,True,0.258,491938160.0,3350437.5,27389256.0,80.782,17585,74.002,62584,0,25593733.5,2610.773,0,15012409.5,17583,3017806381.0,0.001,;4;16;14;12;20,2,base,0.704,0.534090909091,0.801,23.258,4,111.77,,,,,,,,,,,,,,,0.352,;14;16;9;13;20;12,514.0
69,parsec,1.48135e+18,1481353479,parsec.ferret,1.48135e+12,0,True,0.426,373083090.5,1741398.0,15672492.5,17.658,5670,56.004,9079,0,4183737.0,703.074,0,4500563.0,5672,59911963.0,0.001,;,2,base,0.212,1.0,0.215,17.276,6,22.841,,,,,,,,,,,,,,,0.106,;4,
70,parsec,1.48136e+18,1481353479,parsec.ferret,1.48136e+12,0,True,0.281,561364162.5,2978384.0,31450521.0,65.605,18210,43.0,63332,0,16753167.5,1838.316,0,32004963.0,18209,425257566.0,0.001,;10;3;11,2,base,0.272,0.779411764706,0.278,19.206,6,24.277,,,,,,,,,,,,,,,0.136,;10;3;11;4,258.0
71,parsec,1.48136e+18,1481353479,parsec.ferret,1.48136e+12,0,True,0.267,433497171.0,3425222.0,22085807.5,89.366,12980,232.005,43096,0,19786980.0,3053.844,0,99838782.0,12979,6368622648.0,0.001,;10;3;11;15;18;2,2,base,0.448,0.473214285714,0.517,26.088,4,31.696,,,,,,,,,,,,,,,0.224,;10;3;11;15;18;2;4,15.0
72,parsec,1.48137e+18,1481353479,parsec.ferret,1.48137e+12,0,True,0.285,339227265.0,3042191.5,14525913.0,98.061,7385,135.998,23806,0,13060450.5,3446.48,0,73643910.0,7383,9648255165.0,0.001,;10;3;11;15;18;2;4,2,base,0.518,0.409266409266,0.518,11.204,2,17.867,,,,,,,,,,,,,,,0.259,;10;3;11;15;18;2;4;4,71.0
73,parsec,1.48136e+18,1481353479,parsec.ferret,1.48136e+12,0,True,0.284,513024696.5,3758073.5,26155630.0,80.711,15656,167.996,48440,0,20649153.0,2588.941,0,58792892.5,15657,3784380850.0,0.001,;12;18;11;1;18,2,base,0.344,0.616279069767,0.365,25.712,4,30.942,,,,,,,,,,,,,,,0.172,;12;18;11;1;18;4,452.0
74,parsec,1.48136e+18,1481353479,parsec.ferret,1.48136e+12,0,True,0.266,566631298.0,3633532.0,31583755.0,75.0,20534,56.999,70282,0,30016146.5,2122.125,0,64699096.0,20532,1806238395.0,0.001,;13;15;18;3,2,base,0.311,0.681672025723,0.329,25.504,6,30.872,,,,,,,,,,,,,,,0.155,;13;15;18;3;4,44.0
75,parsec,1.48136e+18,1481353479,parsec.ferret,1.48136e+12,0,True,0.283,585708008.0,3013484.5,33391681.5,64.107,22372,17.0,64927,0,24065827.0,1872.965,0,9774435.5,22371,504671684.0,0.001,;14;16;9,2,base,0.298,0.711409395973,0.32,18.963,6,24.041,,,,,,,,,,,,,,,0.149,;14;16;9;4,205.0
76,parsec,1.48136e+18,1481353479,parsec.ferret,1.48136e+12,0,True,0.27,527411406.5,3256931.5,30687156.0,65.837,19406,122.004,55554,0,26142318.5,1852.637,0,63644822.0,19412,502227753.5,0.001,;15;6;11,2,base,0.293,0.723549488055,0.314,19.795,6,25.553,,,,,,,,,,,,,,,0.146,;15;6;11;4,264.0
77,parsec,1.48136e+18,1481353479,parsec.ferret,1.48136e+12,0,True,0.278,515012377.0,3868837.0,25846254.5,84.103,16273,223.004,49460,0,30726711.5,2604.27,0,211761009.5,16272,4124092330.0,0.001,;15;6;11;8;14,2,base,0.354,0.598870056497,0.367,22.136,4,27.284,,,,,,,,,,,,,,,0.177,;15;6;11;8;14;4,341.0
78,parsec,1.48136e+18,1481353479,parsec.ferret,1.48136e+12,0,True,0.3,492370057.0,3153301.5,23061948.5,83.323,13639,112.0,42203,0,18644521.0,2531.492,0,24446650.5,13639,3955773398.0,0.001,;16;19;17;8;11,2,base,0.347,0.610951008646,0.378,21.884,4,27.829,,,,,,,,,,,,,,,0.173,;16;19;17;8;11;4,265.0
79,parsec,1.48136e+18,1481353479,parsec.ferret,1.48136e+12,0,True,0.303,467702777.0,2471153.5,27419861.0,59.245,14631,97.999,38892,0,11465128.5,1886.727,0,37080151.0,14623,330402220.5,0.001,;17;13;18,2,base,0.3,0.706666666667,0.311,19.414,6,24.901,,,,,,,,,,,,,,,0.15,;17;13;18;4,458.0
80,parsec,1.48136e+18,1481353479,parsec.ferret,1.48136e+12,0,True,0.272,480455561.5,3282892.5,26145249.5,76.982,15502,37.0,44387,0,19397506.5,2250.891,0,92596309.5,15493,2002321450.0,0.001,;19;17;8;7,2,base,0.303,0.699669966997,0.305,23.474,6,29.466,,,,,,,,,,,,,,,0.151,;19;17;8;7;4,158.0
81,parsec,1.48136e+18,1481353479,parsec.ferret,1.48136e+12,0,True,0.284,522092627.0,3398028.0,27244907.5,76.741,16353,44.0,49906,0,18655504.0,2157.023,0,7235379.0,16349,1762960933.0,0.001,;1;9;19;20,2,base,0.303,0.699669966997,0.315,157.398,6,207.199,,,,,,,,,,,,,,,0.151,;1;9;19;20;4,505.0
82,parsec,1.48136e+18,1481353479,parsec.ferret,1.48136e+12,0,True,0.292,519787594.5,2731861.5,28055022.5,65.522,16343,127.001,46699,0,14719162.5,1701.605,0,34264231.5,16342,452996131.5,0.001,;2;16;7,2,base,0.296,0.716216216216,0.314,19.43,6,24.67,,,,,,,,,,,,,,,0.148,;2;16;7;4,162.0
83,parsec,1.48136e+18,1481353479,parsec.ferret,1.48136e+12,0,True,0.288,322871842.5,3020567.0,13246750.0,99.311,6135,3621.017,19194,0,11365241.5,3423.09,0,82102231.0,6129,9811128146.0,0.001,;3;9;5;5;5;20;7,2,base,0.403,0.526054590571,0.403,11.712,2,17.361,,,,,,,,,,,,,,,0.202,;3;9;5;5;5;20;7;4,165.0
84,parsec,1.48136e+18,1481353479,parsec.ferret,1.48136e+12,0,True,0.267,547678041.5,3509728.0,31101023.5,73.522,20394,1626.972,61353,0,28301116.0,2096.383,0,225318990.0,20396,1611454361.0,0.001,;4;16;14;12,2,base,0.308,0.688311688312,0.327,24.608,6,33.373,,,,,,,,,,,,,,,0.154,;4;16;14;12;4,301.0
85,parsec,1.48136e+18,1481353479,parsec.ferret,1.48136e+12,0,True,0.301,649938952.0,3225831.5,32286623.0,69.923,20202,73.0,73737,0,32295337.0,1885.336,0,78853465.5,20205,430548071.0,0.001,;5;3;15,2,base,0.289,0.733564013841,0.301,19.281,6,24.791,,,,,,,,,,,,,,,0.144,;5;3;15;4,382.0
86,parsec,1.48136e+18,1481353479,parsec.ferret,1.48136e+12,0,True,0.277,500406124.5,3447087.0,25590600.5,85.204,15693,72.999,56878,0,25427094.5,2606.938,0,15006702.0,15690,3876324594.0,0.001,;5;3;15;18;9,2,base,0.382,0.55497382199,0.388,22.597,4,28.163,,,,,,,,,,,,,,,0.191,;5;3;15;18;9;4,221.0
87,parsec,1.48136e+18,1481353479,parsec.ferret,1.48136e+12,0,True,0.265,445088641.5,3327585.0,24287310.0,78.759,14008,161.0,39151,0,20856099.0,2223.418,0,37551316.0,14007,2071029639.0,0.001,;7;2;6;20,2,base,0.329,0.644376899696,0.345,20.664,4,27.26,,,,,,,,,,,,,,,0.165,;7;2;6;20;4,517.0
88,parsec,1.48136e+18,1481353479,parsec.ferret,1.48136e+12,0,True,0.263,398439858.0,3414212.5,20757476.5,86.968,11310,5174.023,34115,0,21806768.5,2578.996,0,262549850.0,11307,4158356748.0,0.001,;7;2;6;20;4,2,base,0.366,0.579234972678,0.415,23.575,4,30.598,,,,,,,,,,,,,,,0.183,;7;2;6;20;4;4,87.0
89,parsec,1.48136e+18,1481353479,parsec.ferret,1.48136e+12,0,True,0.315,353450977.0,3048130.0,12840696.5,99.624,5724,72.0,17321,0,11816414.5,3446.32,0,7150162.0,5724,9853924913.0,0.001,;7;2;6;20;4;9;8,2,base,0.489,0.433537832311,0.489,31.725,2,37.84,,,,,,,,,,,,,,,0.244,;7;2;6;20;4;9;8;4,196.0
90,parsec,1.48136e+18,1481353479,parsec.ferret,1.48136e+12,0,True,0.277,485677374.5,2840176.5,27527115.5,69.324,15868,18.0,43986,0,16883921.0,1838.078,0,18839508.5,15867,550522352.5,0.001,;8;2;9,2,base,0.32,0.6625,0.33,24.644,6,31.921,,,,,,,,,,,,,,,0.16,;8;2;9;4,225.0
91,parsec,1.48136e+18,1481353479,parsec.ferret,1.48136e+12,0,True,0.274,478351398.5,3527577.0,25105917.5,84.889,15102,69.999,45650,0,23536079.0,2578.234,0,23324234.5,15097,3975712199.0,0.001,;8;2;9;1;15,2,base,0.388,0.546391752577,0.43,24.578,4,31.505,,,,,,,,,,,,,,,0.194,;8;2;9;1;15;4,385.0
92,parsec,1.48136e+18,1481353479,parsec.ferret,1.48136e+12,0,True,0.248,548441339.0,3809927.5,33070671.0,73.248,22558,21.0,68606,0,35411467.0,2125.621,0,15829761.5,22551,1884907021.0,0.001,;9;17;15;15,2,base,0.306,0.692810457516,0.315,22.16,6,27.999,,,,,,,,,,,,,,,0.153,;9;17;15;15;4,388.0
93,parsec,1.48136e+18,1481353479,parsec.ferret,1.48136e+12,0,True,0.284,330896187.0,3272592.5,13821922.5,99.25,6762,121.997,21959,0,15139476.0,3458.543,0,13297370.5,6751,9795318271.0,0.001,;9;17;15;15;9;15;11,2,base,0.773,0.27425614489,0.773,185.463,2,190.949,,,,,,,,,,,,,,,0.387,;9;17;15;15;9;15;11;4,282.0
396,parsec,1.48136e+18,1481353479,parsec.ferret,1.48136e+12,0,True,0.283,599470849.0,3187362.0,33043207.0,62.307,21167,101.999,61491,0,25903233.5,1872.801,0,75800958.5,21159,451980026.5,0.001,;14;16;9,2,base,0.289,0.733564013841,0.324,20.032,6,29.447,,,,,,,,,,,,,,,0.144,;12;18;11;16,205.0
94,parsec,1.48135e+18,1481353479,parsec.fluidanimate,1.48135e+12,0,True,0.42,350288696.5,1754936.5,14927610.5,18.406,5411,852.048,8703,0,8612518.0,759.188,0,14772814.5,5409,45667044.0,0.001,;,2,base,0.241,1.0,0.264,16.7,6,23.686,,,,,,,,,,,,,,,0.12,;5,
95,parsec,1.48136e+18,1481353479,parsec.fluidanimate,1.48136e+12,0,True,0.286,517503143.0,2786547.0,29126599.0,62.468,17597,40.001,50232,0,18880822.0,1825.469,0,54896099.5,17590,400466670.0,0.001,;12;18;11,2,base,0.303,0.795379537954,0.311,177.252,6,184.62,,,,,,,,,,,,,,,0.151,;12;18;11;5,261.0
96,parsec,1.48136e+18,1481353479,parsec.fluidanimate,1.48136e+12,0,True,0.278,347354224.5,3072861.0,15797137.5,95.394,8213,1878.053,25509,0,13088856.5,3376.754,0,93685713.0,8211,9219873506.0,0.001,;12;18;11;1;18;19;11,2,base,0.594,0.405723905724,0.594,28.437,2,35.484,,,,,,,,,,,,,,,0.297,;12;18;11;1;18;19;11;5,262.0
97,parsec,1.48136e+18,1481353479,parsec.fluidanimate,1.48136e+12,0,True,0.276,598005496.0,3415921.0,31278235.5,75.0,20748,51.001,77660,0,30933624.5,2233.559,0,91665389.5,20747,1795919070.0,0.001,;13;15;18;3,2,base,0.324,0.743827160494,0.358,26.755,6,33.471,,,,,,,,,,,,,,,0.162,;13;15;18;3;5,44.0
98,parsec,1.48136e+18,1481353479,parsec.fluidanimate,1.48136e+12,0,True,0.277,516097563.5,3502836.0,25488971.0,82.092,15660,2332.014,56956,0,29977536.0,2545.93,0,43113290.0,15663,3818223516.0,0.001,;13;15;18;3;9,2,base,0.386,0.624352331606,0.399,22.452,4,27.872,,,,,,,,,,,,,,,0.193,;13;15;18;3;9;5,203.0
99,parsec,1.48136e+18,1481353479,parsec.fluidanimate,1.48136e+12,0,True,0.313,463810000.5,3413731.5,18567902.5,91.07,10305,81.999,32716,0,24005146.0,3118.609,0,127111643.5,10304,6535107150.0,0.001,;15;6;11;8;14;6,2,base,0.566,0.425795053004,0.587,32.332,4,38.489,,,,,,,,,,,,,,,0.283,;15;6;11;8;14;6;5,126.0
100,parsec,1.48136e+18,1481353479,parsec.fluidanimate,1.48136e+12,0,True,0.281,528786375.0,3049275.0,29987001.0,62.001,17905,1853.064,50402,0,22653835.0,1889.527,0,127734161.0,17899,392424243.5,0.001,;17;13;18,2,base,0.291,0.828178694158,0.306,19.856,6,25.745,,,,,,,,,,,,,,,0.145,;17;13;18;5,458.0
101,parsec,1.48136e+18,1481353479,parsec.fluidanimate,1.48136e+12,0,True,0.268,512492015.5,3426026.0,29903134.0,70.788,18358,55.001,54038,0,25309112.5,2180.656,0,53016705.5,18356,1574873674.0,0.001,;17;13;18;16,2,base,0.34,0.708823529412,0.354,24.861,4,31.852,,,,,,,,,,,,,,,0.17,;17;13;18;16;5,401.0
102,parsec,1.48136e+18,1481353479,parsec.fluidanimate,1.48136e+12,0,True,0.284,448971225.5,3480341.0,21928326.5,85.687,12170,106.003,39103,0,19576412.5,2553.727,0,98459060.0,12170,4060972841.0,0.001,;18;8;7;20;18,2,base,0.384,0.627604166667,0.398,27.175,4,34.547,,,,,,,,,,,,,,,0.192,;18;8;7;20;18;5,459.0
103,parsec,1.48136e+18,1481353479,parsec.fluidanimate,1.48136e+12,0,True,0.275,311966718.0,3124325.0,13598516.5,99.058,6235,976.998,18698,0,13064106.0,3402.18,0,26432989.5,6236,9824873409.0,0.001,;18;8;7;20;18;12;20,2,base,0.552,0.436594202899,0.552,27.026,2,32.565,,,,,,,,,,,,,,,0.276,;18;8;7;20;18;12;20;5,503.0
104,parsec,1.48136e+18,1481353479,parsec.fluidanimate,1.48136e+12,0,True,0.291,421169814.5,3406813.0,19263328.0,90.857,10327,1659.026,31146,0,19432131.0,3027.203,0,43770478.5,10320,6443849955.0,0.001,;19;17;8;7;4;10,2,base,0.4,0.6025,0.4,29.32,2,35.558,,,,,,,,,,,,,,,0.2,;19;17;8;7;4;10;5,239.0
105,parsec,1.48135e+18,1481353479,parsec.fluidanimate,1.48135e+12,0,True,0.326,565706668.5,3176197.5,26450889.5,31.476,13730,216.02,62465,0,17992567.5,1378.406,0,104126868.5,13730,169717774.5,0.001,;3;9,2,base,0.309,0.779935275081,0.324,49.423,6,54.484,,,,,,,,,,,,,,,0.154,;3;9;5,218.0
106,parsec,1.48136e+18,1481353479,parsec.fluidanimate,1.48136e+12,0,True,0.265,523355867.0,3228777.0,29542448.5,68.806,17594,227.003,62835,0,32098305.0,1860.477,0,330471929.5,17589,338222185.0,0.001,;3;9;5,2,base,0.291,0.828178694158,0.306,21.101,6,27.335,,,,,,,,,,,,,,,0.145,;3;9;5;5,105.0
108,parsec,1.48136e+18,1481353479,parsec.fluidanimate,1.48136e+12,0,True,0.253,522525970.5,3629129.5,30705236.5,72.971,20768,79.0,62819,0,34046771.5,2203.766,0,8582194.0,20775,1688188397.0,0.001,;4;16;14;12,2,base,0.321,0.750778816199,0.33,22.724,6,28.74,,,,,,,,,,,,,,,0.161,;4;16;14;12;5,301.0
109,parsec,1.48136e+18,1481353479,parsec.fluidanimate,1.48136e+12,0,True,0.273,506202340.5,3557430.0,25336179.0,81.905,15949,4325.049,50338,0,27814156.5,2549.824,0,71686589.0,15949,3883322911.0,0.001,;4;16;14;12;20,2,base,0.395,0.610126582278,0.466,22.701,4,28.994,,,,,,,,,,,,,,,0.198,;4;16;14;12;20;5,514.0
110,parsec,1.48136e+18,1481353479,parsec.fluidanimate,1.48136e+12,0,True,0.291,460049568.5,3509637.5,20288262.5,91.169,10987,110.998,45023,0,20600615.0,3034.18,0,7083132.5,10981,6462131957.0,0.001,;4;16;14;12;20;3,2,base,0.415,0.580722891566,0.415,26.246,2,31.787,,,,,,,,,,,,,,,0.207,;4;16;14;12;20;3;5,57.0
111,parsec,1.48137e+18,1481353479,parsec.fluidanimate,1.48137e+12,0,True,0.308,354693350.0,2870008.5,13458426.5,99.375,6267,87.0,22192,0,12129889.5,3388.625,0,75519784.0,6266,9660352651.0,0.001,;4;16;14;12;20;3;5,2,base,0.636,0.37893081761,0.636,24.165,2,61.094,,,,,,,,,,,,,,,0.318,;4;16;14;12;20;3;5;5,110.0
112,parsec,1.48136e+18,1481353479,parsec.fluidanimate,1.48136e+12,0,True,0.304,671224396.5,3686915.5,28703766.5,75.781,18529,124.997,83389,0,36320827.5,2202.965,0,75394912.0,18527,1793242506.0,0.001,;6;16;6;14,2,base,0.322,0.748447204969,0.338,19.749,6,25.14,,,,,,,,,,,,,,,0.161,;6;16;6;14;5,359.0
113,parsec,1.48136e+18,1481353479,parsec.fluidanimate,1.48136e+12,0,True,0.288,543063059.5,3651653.5,25832451.5,82.6,16395,153.997,50682,0,29057682.5,2634.816,0,112816526.5,16387,3611714859.0,0.001,;6;16;6;14;11,2,base,0.396,0.608585858586,0.43,22.728,4,29.104,,,,,,,,,,,,,,,0.198,;6;16;6;14;11;5,274.0
114,parsec,1.48136e+18,1481353479,parsec.fluidanimate,1.48136e+12,0,True,0.292,464258508.5,3891102.5,20388240.5,90.108,11280,102.014,41874,0,28246625.0,3107.652,0,82043654.0,11275,6184836459.0,0.001,;6;16;6;14;11;5,2,base,0.554,0.435018050542,0.554,26.565,2,32.027,,,,,,,,,,,,,,,0.277,;6;16;6;14;11;5;5,113.0
115,parsec,1.48136e+18,1481353479,parsec.fluidanimate,1.48136e+12,0,True,0.304,451121730.5,3278127.5,19351947.5,91.572,10688,1041.984,31771,0,19981107.0,3119.66,0,81250221.5,10677,6436651480.0,0.001,;7;2;6;20;4;9,2,base,0.493,0.488843813387,0.493,25.829,2,32.601,,,,,,,,,,,,,,,0.246,;7;2;6;20;4;9;5,224.0
116,parsec,1.48136e+18,1481353479,parsec.fluidanimate,1.48136e+12,0,True,0.263,454254583.5,3315353.0,25486715.0,77.27,15186,97.001,44378,0,25625242.5,2168.559,0,125458847.0,15185,1846746567.0,0.001,;8;2;9;1,2,base,0.323,0.74613003096,0.346,20.432,6,25.499,,,,,,,,,,,,,,,0.162,;8;2;9;1;5,12.0
117,parsec,1.48136e+18,1481353479,parsec.fluidanimate,1.48136e+12,0,True,0.279,573579834.0,3137640.5,32025563.0,62.628,20978,154.997,59056,0,30822729.0,1864.785,0,89892002.5,20973,381093277.0,0.001,;9;17;15,2,base,0.293,0.82252559727,0.3,18.405,6,26.839,,,,,,,,,,,,,,,0.146,;9;17;15;5,387.0
118,parsec,1.48135e+18,1481353479,parsec.freqmine,1.48135e+12,0,True,0.377,318778766.5,1708142.0,14215622.5,17.413,4760,2485.378,7124,0,5936011.0,763.375,0,16244537.5,4760,25803271.5,0.001,;,2,base,0.353,1.0,0.366,17.641,6,24.345,,,,,,,,,,,,,,,0.176,;6,
119,parsec,1.48136e+18,1481353479,parsec.freqmine,1.48136e+12,0,True,0.268,516106215.5,3532499.0,26638867.5,81.865,17246,96.0,62367,0,27594123.5,2543.297,0,109701177.0,17244,3812169555.0,0.001,;10;3;11;15;18,2,base,0.505,0.69900990099,0.525,21.692,4,26.81,,,,,,,,,,,,,,,0.253,;10;3;11;15;18;6,449.0
120,parsec,1.48136e+18,1481353479,parsec.freqmine,1.48136e+12,0,True,0.294,613081704.5,3235670.5,32320100.5,62.636,21417,50.0,63244,0,27045829.5,1879.043,0,29180303.0,21412,363559816.0,0.001,;11;13;15,2,base,0.431,0.819025522042,0.44,27.206,6,36.383,,,,,,,,,,,,,,,0.215,;11;13;15;6,367.0
121,parsec,1.48136e+18,1481353479,parsec.freqmine,1.48136e+12,0,True,0.281,471716115.5,3278708.5,23776936.0,80.674,14323,90.998,43143,0,19851158.5,2589.992,0,16010045.5,14319,3805913541.0,0.001,;12;18;11;1;18,2,base,0.494,0.714574898785,0.498,22.697,4,29.874,,,,,,,,,,,,,,,0.247,;12;18;11;1;18;6,452.0
122,parsec,1.48137e+18,1481353479,parsec.freqmine,1.48137e+12,0,True,0.289,308670522.5,2721444.0,12555184.0,98.247,5772,71.0,19931,0,9721990.0,3344.645,0,707871.5,5772,10000709158.0,0.001,;13;15;18;3;9;12;19,2,base,1.458,0.242112482853,1.458,17.428,2,22.528,,,,,,,,,,,,,,,0.729,;13;15;18;3;9;12;19;6,476.0
123,parsec,1.48136e+18,1481353479,parsec.freqmine,1.48136e+12,0,True,0.259,519419361.0,3581894.0,30225153.5,71.576,20087,180.991,61349,0,30249721.5,2229.672,0,11807811.0,20089,1721161537.0,0.001,;14;16;9;13,2,base,0.496,0.711693548387,0.511,20.233,4,25.563,,,,,,,,,,,,,,,0.248,;14;16;9;13;6,315.0
124,parsec,1.48136e+18,1481353479,parsec.freqmine,1.48136e+12,0,True,0.282,406683200.0,3165714.0,18987815.5,90.834,10654,105.001,32533,0,16561988.5,3029.703,0,29744466.0,10655,6528303754.0,0.001,;14;16;9;13;20;13,2,base,0.64,0.5515625,0.665,25.979,4,31.268,,,,,,,,,,,,,,,0.32,;14;16;9;13;20;13;6,316.0
125,parsec,1.48135e+18,1481353479,parsec.freqmine,1.48135e+12,0,True,0.368,454615541.0,2532934.0,21326840.0,32.932,10845,155.007,28679,0,11734477.0,1203.195,0,84236531.5,10837,71229225.5,0.001,;15,2,base,0.401,0.88029925187,0.414,17.833,6,22.937,,,,,,,,,,,,,,,0.201,;15;6,365.0
126,parsec,1.48136e+18,1481353479,parsec.freqmine,1.48136e+12,0,True,0.27,494550734.5,3549012.5,25627986.5,87.009,16784,1885.007,53986,0,27866542.0,2686.773,0,5936897.5,16779,4047721574.0,0.001,;15;6;11;8;14,2,base,0.508,0.694881889764,0.53,29.062,4,35.424,,,,,,,,,,,,,,,0.254,;15;6;11;8;14;6,341.0
127,parsec,1.48136e+18,1481353479,parsec.freqmine,1.48136e+12,0,True,0.26,461949159.5,3261560.5,26952181.75,75.335,16390,92.002,47332,0,22073549.75,2237.781,0,28108619.25,16389,1618301361.0,0.001,;16;19;17;8,2,base,0.497,0.710261569416,0.5,28.789,4,34.347,,,,,,,,,,,,,,,0.248,;16;19;17;8;6,183.0
128,parsec,1.48136e+18,1481353479,parsec.freqmine,1.48136e+12,0,True,0.27,393248502.5,3159547.5,20034009.0,88.528,11228,107.002,34090,0,17335155.5,2959.387,0,28318299.5,11227,6076288898.0,0.001,;16;19;17;8;11;17,2,base,0.52,0.678846153846,0.54,135.196,4,142.526,,,,,,,,,,,,,,,0.26,;16;19;17;8;11;17;6,429.0
129,parsec,1.48136e+18,1481353479,parsec.freqmine,1.48136e+12,0,True,0.275,316630037.0,3184135.0,13758778.5,98.494,6592,46.0,19303,0,13656378.5,3393.93,0,40524200.0,6592,9442743587.0,0.001,;16;19;17;8;11;17;12,2,base,0.912,0.387061403509,0.912,28.279,2,34.966,,,,,,,,,,,,,,,0.456,;16;19;17;8;11;17;12;6,291.0
130,parsec,1.48136e+18,1481353479,parsec.freqmine,1.48136e+12,0,True,0.265,510774480.0,3438696.5,29592505.0,71.056,18735,62.0,53535,0,23565409.5,2190.297,0,54350367.0,18733,1537901545.0,0.001,;17;13;18;16,2,base,0.465,0.759139784946,0.473,22.573,4,29.876,,,,,,,,,,,,,,,0.233,;17;13;18;16;6,401.0
131,parsec,1.48136e+18,1481353479,parsec.freqmine,1.48136e+12,0,True,0.311,486072108.0,3275630.0,20537806.5,88.243,11501,2046.992,35080,0,19445502.0,3027.438,0,26381461.5,11492,6212219407.0,0.001,;17;13;18;16;6;13,2,base,0.514,0.686770428016,0.529,25.81,4,32.935,,,,,,,,,,,,,,,0.257,;17;13;18;16;6;13;6,323.0
132,parsec,1.48137e+18,1481353479,parsec.freqmine,1.48137e+12,0,True,0.326,385729706.0,2920207.0,13989403.0,97.992,6701,4.0,20905,0,10886900.0,3355.461,0,7773603.0,6702,9722021854.0,0.001,;17;13;18;16;6;13;6,2,base,1.089,0.324150596878,1.089,12.906,2,20.075,,,,,,,,,,,,,,,0.544,;17;13;18;16;6;13;6;6,131.0
133,parsec,1.48136e+18,1481353479,parsec.freqmine,1.48136e+12,0,True,0.292,474845809.5,2621987.5,25577743.5,72.176,14677,1088.99,40215,0,15128154.0,1877.434,0,91853313.0,14678,425770039.0,0.001,;18;8;7,2,base,0.447,0.78970917226,0.47,116.436,6,199.893,,,,,,,,,,,,,,,0.224,;18;8;7;6,157.0
134,parsec,1.48136e+18,1481353479,parsec.freqmine,1.48136e+12,0,True,0.281,421623059.0,3132041.5,20770553.5,87.08,11712,364.004,33953,0,16761914.5,2569.152,0,121402484.0,11708,4322016672.0,0.001,;18;8;7;20;18,2,base,0.573,0.616055846422,0.587,25.553,4,31.994,,,,,,,,,,,,,,,0.286,;18;8;7;20;18;6,459.0
