index,name,time,benchmark_grp,benchmark_id,benchtime_ms,cores,dataprocessed,host_IPC,host_IPS,host_cache_misses,host_cache_ref,host_cpupercent,host_cs,host_disk_io,host_kvm_exit,host_llc_bw,host_mem_bw,host_memory,host_net_io,host_sched_iowait,host_sched_switch,host_sched_wait,intensity,interference,interval,kernel,latency,performance,latency90,process_dur_ms,throughput,total_dur_ms,weighted_latency,index_prev
95,parsec,1.48E+18,1481850074,prev,1.48E+12,0,TRUE,0.287,428235095,2416825.5,23703980.5,56.203,12011,82.999,31993,0,10787882.5,1842.176,7.338,35733868.5,12009,142392419,0.001,;8;19;8,2,base,0.000001,102828,0.001,20.932,2,26.343,0.001,
96,parsec,1.48E+18,1481850074,img_processing,1.48E+12,0,TRUE,0.264,436262387.3,3279380.75,23488860.25,67.006,12251,79,32024,0,36607490.75,1839.664,199.749,51066344.5,12245,474222280.8,0.001,;8;19;8,2,base,0.133305,0.771373917,156.421,22.631,30,30.408,66.653,95
97,parsec,1.48E+18,1481850074,prev,1.48E+12,0,TRUE,0.285,427216046.5,2251033.5,22797366.5,55.38,11816,19,31688,0,10382976,1834.93,7.359,28930907,11817,150726196.5,0.001,;9;8;20,2,base,0.000001,102828,0.001,20.363,2,26.796,0.001,
98,parsec,1.48E+18,1481850074,img_processing,1.48E+12,0,TRUE,0.267,423017737.5,3406628.5,22282558.5,67.893,11692,49,31329,0,38037849,1833.273,197.051,19772801.5,11689,358521949,0.001,;9;8;20,2,base,0.131648,0.781082888,150.289,22.928,30,30.439,65.824,97
99,parsec,1.48E+18,1481850074,prev,1.48E+12,0,TRUE,0.295,492943259.5,2689069,29210617,46.413,15744,208.996,40274,0,11417836,1839.824,7.437,141893112.5,15745,176686568,0.001,;10;17;18,2,base,0.000001,102828,0.001,20.172,2,25.504,0.001,
100,parsec,1.48E+18,1481850074,img_processing,1.48E+12,0,TRUE,0.272,463741197.5,2888695.5,29368896.5,52.193,15044,32,39175,0,24632284.5,1837.777,87.316,17556869,15038,226282654,0.001,;10;17;18,2,base,0.137583,0.747388849,156.584,21.279,28,27.92,68.791,99
101,parsec,1.48E+18,1481850074,prev,1.48E+12,0,TRUE,0.296,437477337,2576932.5,23411424,51.076,11505,59.999,30489,0,16310828.5,1858.426,6.891,24402912,11503,162036991,0.001,;11;6;4,2,base,0.000001,102828,0.001,20.329,2,25.822,0.001,
102,parsec,1.48E+18,1481850074,img_processing,1.48E+12,0,TRUE,0.27,459918778.5,3609309.5,23969046,62.723,12063,125.999,30699,0,41882706,1868.422,193.649,120914818,12060,433971499.5,0.001,;11;6;4,2,base,0.131379,0.782682164,156.851,21.118,30,28.327,65.689,101
103,parsec,1.48E+18,1481850074,prev,1.48E+12,0,TRUE,0.286,523463084,2915587.5,30756078,47.194,16514,71.003,59068,0,13224741,1883.289,7.228,40206644,16515,164079366.5,0.001,;12;16;3,2,base,0.000001,102828,0.001,21.879,2,27.378,0.001,
104,parsec,1.48E+18,1481850074,img_processing,1.48E+12,0,TRUE,0.26,557818536,3534961,30889129.5,60.473,17340,57.998,67972,0,39743487.5,1913.988,191.262,20952928,17337,285329302,0.001,;12;16;3,2,base,0.132763,0.774523022,148.715,20.115,28,25.508,66.382,103
105,parsec,1.48E+18,1481850074,img_processing,1.48E+12,0,TRUE,0.286,480509126,3325637,24180138.5,63.329,12132,29,34035,0,34007878.5,1898.652,195.553,30952157,12130,338657335.5,0.001,;13;20;20,2,base,0.126112,0.815370464,148.05,20.863,30,26.29,63.056,
106,parsec,1.48E+18,1481850074,prev,1.48E+12,0,TRUE,0.316,568557388.5,2538414,29273046.5,50.609,17486,97,48991,0,16792964,1877.934,7.379,34908258.5,17486,191449362.3,0.001,;14;19;8,2,base,0.000001,102828,0.001,21.936,2,27.265,0.001,
107,parsec,1.48E+18,1481850074,img_processing,1.48E+12,0,TRUE,0.303,579336428.5,2773474.5,30052090,59.974,18866,37,52200,0,21953982.5,1875.836,115.456,95558857.5,18866,163773150.5,0.001,;14;19;8,2,base,0.122944,0.836380791,150.126,20.116,32,26.951,61.472,106
108,parsec,1.48E+18,1481850074,prev,1.48E+12,0,TRUE,0.27,568283629,2590667.5,30936054.5,52.78,19366,108,71377,0,19437584.5,1876.289,6.91,39101721,19357,179155782,0.001,;15;2;3,2,base,0.000001,102828,0.001,19.728,2,25.034,0.001,
109,parsec,1.48E+18,1481850074,img_processing,1.48E+12,0,TRUE,0.273,611104807.5,3602415.75,31312064.75,63.967,19006,177,68509,0,46386492.25,1885.676,193.001,67402130.5,19006,370892775.8,0.001,;15;2;3,2,base,0.133234,0.77178498,160.054,20.18,28,25.592,66.617,108
110,parsec,1.48E+18,1481850074,prev,1.48E+12,0,TRUE,0.321,588251152,2677229.5,31600987,45.035,19361,44,54630,0,17929115.5,1885.984,7.213,43040515.5,19354,154843029,0.001,;16;1;15,2,base,0.000001,102828,0.001,24.385,2,30.691,0.001,
111,parsec,1.48E+18,1481850074,img_processing,1.48E+12,0,TRUE,0.263,552498535,3447838,32449183,58.451,20788,93.999,59301,0,47128251.5,1867.137,189.149,70353122,20790,296844366,0.001,;16;1;15,2,base,0.133848,0.768244576,152.194,20.719,28,26.288,66.924,110
112,parsec,1.48E+18,1481850074,prev,1.48E+12,0,TRUE,0.288,505819918.5,2547944,26832747,54.268,14182,80.001,54677,0,12317168,1871.453,7.541,116790806.5,14186,161080639,0.001,;17;20;3,2,base,0.000001,102828,0.001,22.089,2,28.435,0.001,
113,parsec,1.48E+18,1481850074,img_processing,1.48E+12,0,TRUE,0.264,493769940.5,3291665.5,26278049,64.132,13738,172.999,52838,0,38188255,1897.965,200.264,57830773,13735,320670743.5,0.001,;17;20;3,2,base,0.130152,0.790060852,148.122,21.113,30,26.945,65.076,112
114,parsec,1.48E+18,1481850074,prev,1.48E+12,0,TRUE,0.295,459882607,2247455.5,26417045,48.134,14100,44.001,36495,0,8061929.5,1883.043,8.617,144730433.5,14098,135881287.5,0.001,;18;11;9,2,base,0.000001,102828,0.001,21.194,2,27.631,0.001,
115,parsec,1.48E+18,1481850074,img_processing,1.48E+12,0,TRUE,0.262,464065018.5,3211310.5,26319935,60.728,14934,49.001,40271,0,35218558.5,1879.656,206.752,32772492.5,14932,392031997.5,0.001,;18;11;9,2,base,0.125634,0.818472706,136.936,25.931,30,32.534,62.817,114
116,parsec,1.48E+18,1481850074,prev,1.48E+12,0,TRUE,0.294,479017036,2409739,27776604.5,46.379,15024,84.001,39129,0,8796798,1896.324,6.739,115240085,15024,132760148.5,0.001,;19;1;19,2,base,0.000001,102828,0.001,21.848,2,28.213,0.001,
117,parsec,1.48E+18,1481850074,img_processing,1.48E+12,0,TRUE,0.263,495927793,3287986,29091897.5,57.734,15545,19,43196,0,37304826.5,1880.211,218.553,37880268.5,15546,315826631,0.001,;19;1;19,2,base,0.122425,0.839926486,137.111,20.518,32,26.127,61.212,116
118,parsec,1.48E+18,1481850074,prev,1.48E+12,0,TRUE,0.303,531176859.5,2348307.75,26760290.75,52.675,14659,31.004,58709,0,11583285.5,1863.313,7.564,44455270.5,14658,155058183.3,0.001,;20;3;13,2,base,0.000001,102828,0.001,22.249,2,28.702,0.001,
119,parsec,1.48E+18,1481850074,img_processing,1.48E+12,0,TRUE,0.261,516623074,3316532.5,28012978.5,65.367,14913,66.999,58058,0,35864886.5,1881.539,190.578,64075145.5,14913,326631888,0.001,;20;3;13,2,base,0.136049,0.755815919,158.093,24.524,28,31.089,68.025,118
120,parsec,1.48E+18,1481850074,prev,1.48E+12,0,TRUE,0.287,513834526.5,3062062.5,28150337,61.292,15658,2686.077,39105,0,16468808,2078.43,8.708,1687139066,15652,437676562,0.001,;1;4;4;17,2,base,0.000001,102828,0.001,23.131,2,29.717,0.001,
121,parsec,1.48E+18,1481850074,img_processing,1.48E+12,0,TRUE,0.257,502817690,3922342.5,27597281.5,75.588,15304,85.002,44866,0,45068705,2096.344,181.619,45803768,15298,1181361647,0.001,;1;4;4;17,2,base,0.148278,0.693481164,165.135,21.331,26,27.47,74.139,120
122,parsec,1.48E+18,1481850074,prev,1.48E+12,0,TRUE,0.274,511504187,2872128,31207484.5,60.714,17316,92.996,48000,0,15583456,2121.066,8.174,115385355,17316,423078425.5,0.001,;2;10;17;18,2,base,0.000001,102828,0.001,20.954,2,26.436,0.001,
123,parsec,1.48E+18,1481850074,img_processing,1.48E+12,0,TRUE,0.257,507698990.5,3672453.5,29053926.5,71.264,16778,89.002,49012,0,41455044,2121.742,184.991,58448859,16780,1205039958,0.001,;2;10;17;18,2,base,0.145802,0.705257815,155.589,21.328,26,26.994,72.901,122
124,parsec,1.48E+18,1481850074,prev,1.48E+12,0,TRUE,0.274,562656354.5,3006132.5,30693889,65.841,17955,47,66789,0,18285906,2129.867,8.523,52724847.5,17954,617569223,0.001,;3;20;12;16,2,base,0.000001,102828,0.001,125.109,2,131.026,0.001,
125,parsec,1.48E+18,1481850074,img_processing,1.48E+12,0,TRUE,0.263,532124982.8,3743644.75,27888502.75,76.151,15535,95.001,59280,0,42093281.25,2122.625,189.73,41945765.5,15534,1404422833,0.001,;3;20;12;16,2,base,0.144199,0.713097872,154.168,22.66,26,30.283,72.1,124
126,parsec,1.48E+18,1481850074,prev,1.48E+12,0,TRUE,0.291,499843975,2714593,28159032,53.515,15505,66,41119,0,13615014,2121.691,9.616,52713570.5,15506,181757653,0.001,;4;11;18;18,2,base,0.000001,102828,0.001,23.396,2,29.316,0.001,
127,parsec,1.48E+18,1481850074,img_processing,1.48E+12,0,TRUE,0.254,481205839.5,3767904,26888740.5,74.587,14972,60,43472,0,40880089,2123.656,181.421,28317721,14974,1294773928,0.001,;4;11;18;18,2,base,0.143934,0.714410772,153.706,22.304,28,28.066,71.967,126
128,parsec,1.48E+18,1481850074,prev,1.48E+12,0,TRUE,0.27,478349035.5,3332421,26107556,71.646,13758,5076.057,39540,0,34225158.5,2260.5,8.33,113294915.5,13757,464813605.5,0.001,;5;4;6;5,2,base,0.000001,102828,0.001,141.266,2,146.653,0.001,
129,parsec,1.48E+18,1481850074,img_processing,1.48E+12,0,TRUE,0.256,452589043.5,4163442.5,22983852.5,78.971,11506,104.002,31423,0,56067854.5,2292.219,184.109,46518480.5,11508,1247357321,0.001,;5;4;6;5,2,base,0.148609,0.691936558,166.628,21.701,26,27.96,74.305,128
130,parsec,1.48E+18,1481850074,prev,1.48E+12,0,TRUE,0.281,487366552,2837615.5,26635871,69.955,14965,93.996,41800,0,17717735.5,2294.352,8.492,133272352.5,14961,470849067.5,0.001,;6;8;7;10,2,base,0.000001,102828,0.001,47.948,2,53.51,0.001,
131,parsec,1.48E+18,1481850074,img_processing,1.48E+12,0,TRUE,0.259,453424287,3752201.5,23896254,79.873,12945,85.997,35461,0,42381389,2296.262,189.751,140551501.5,12943,1333728811,0.001,;6;8;7;10,2,base,0.155847,0.659800959,174.242,22.477,26,27.766,77.924,130
132,parsec,1.48E+18,1481850074,prev,1.48E+12,0,TRUE,0.278,559648591.5,2695028,28700264,71.584,17432,789.966,67847,0,16232456.5,2289.281,10.174,91126490.5,17426,546897481,0.001,;7;12;3;8,2,base,0.000001,102828,0.001,129.206,2,134.799,0.001,
133,parsec,1.48E+18,1481850074,img_processing,1.48E+12,0,TRUE,0.278,549858916,3707956.5,27313102.5,79.733,15174,94.996,54663,0,41377583,2283.34,168.098,140515892,15173,1256374349,0.001,;7;12;3;8,2,base,0.149932,0.68583091,174.633,21.551,26,27.351,74.966,132
134,parsec,1.48E+18,1481850074,prev,1.48E+12,0,TRUE,0.31,578526613.5,2852798,28216912,68.051,16160,49,47185,0,16140659.5,2280.84,9.786,54389899,16161,522045539.5,0.001,;8;19;8;16,2,base,0.000001,102828,0.001,39.241,2,44.919,0.001,
135,parsec,1.48E+18,1481850074,img_processing,1.48E+12,0,TRUE,0.294,553853553.5,3863855.5,26284298,78.004,14347,167.999,40278,0,41147649,2288.512,185.39,253277355.5,14349,1260646998,0.001,;8;19;8;16,2,base,0.148696,0.691531716,161.012,22.028,26,28.594,74.348,134
136,parsec,1.48E+18,1481850074,prev,1.48E+12,0,TRUE,0.311,630461345.5,2954126.5,29593131,69.878,18494,12,53450,0,21212564,2258.688,8.624,49612074,18494,493081025,0.001,;9;8;20;14,2,base,0.000001,102828,0.001,45.536,2,54.243,0.001,
137,parsec,1.48E+18,1481850074,img_processing,1.48E+12,0,TRUE,0.291,579412613,3789036.5,26743823,77.473,15939,90,48181,0,44328298,2238.363,173.203,155985640.5,15946,1393181751,0.001,;9;8;20;14,2,base,0.146939,0.699800598,158.356,21.147,26,26.65,73.469,136
138,parsec,1.48E+18,1481850074,prev,1.48E+12,0,TRUE,0.29,569583043.8,3004099.75,31971453.25,58.786,19129,86.999,53648,0,16042119,2239.574,8.834,31360527.25,19126,365189391.8,0.001,;10;17;18;12,2,base,0.000001,102828,0.001,129.254,2,136.322,0.001,
139,parsec,1.48E+18,1481850074,img_processing,1.48E+12,0,TRUE,0.301,580010142.5,2956055.5,32582717.5,59.911,18597,102.001,52861,0,15346585,2243.215,17.277,67435263,18591,396728119.5,0.001,;10;17;18;12,2,base,0.137945,0.745427525,158.117,28.05,28,34.149,68.972,138
140,parsec,1.48E+18,1481850074,prev,1.48E+12,0,TRUE,0.272,500711109,3327344,28246755,66.327,15278,151.991,42186,0,20944899,2269.762,8.445,148140618,15278,415193037.5,0.001,;11;6;4;11,2,base,0.000001,102828,0.001,138.967,2,144.379,0.001,
141,parsec,1.48E+18,1481850074,img_processing,1.48E+12,0,TRUE,0.259,475672471,3888201.5,25206267.5,75.67,13895,35,39349,0,43165306,2267.875,181.141,32704682.5,13895,1289517361,0.001,;11;6;4;11,2,base,0.141632,0.726022368,160.303,20.922,28,28.266,70.816,140
142,parsec,1.48E+18,1481850074,prev,1.48E+12,0,TRUE,0.282,505546583.5,2863729.5,27804371,67.286,16349,138.001,45650,0,14071118,2294.406,8.839,161223379.5,16346,427879125,0.001,;13;20;20;12,2,base,0.000001,102828,0.001,37.51,2,42.839,0.001,
143,parsec,1.48E+18,1481850074,img_processing,1.48E+12,0,TRUE,0.261,477978685,3653598,25809898,75.862,14266,48,41745,0,38120101,2301.305,176.384,31229412.5,14264,1406433912,0.001,;13;20;20;12,2,base,0.146618,0.701332715,151.914,22.098,26,27.751,73.309,142
144,parsec,1.48E+18,1481850074,prev,1.48E+12,0,TRUE,0.278,552810755.5,2968018,31630210.5,64.605,20161,75,57764,0,23465842,2287.285,9.592,57647797.5,20158,253102706,0.001,;14;19;8;13,2,base,0.000001,102828,0.001,23.604,2,1040.329,0.001,
145,parsec,1.48E+18,1481850074,img_processing,1.48E+12,0,TRUE,0.252,535190752,4135160,29572502.5,73.927,17947,1122.001,53825,0,49291539,2307.207,168.285,66554224.5,17950,1331224267,0.001,;14;19;8;13,2,base,0.149383,0.688351419,162.747,25.279,26,30.838,74.692,144
146,parsec,1.48E+18,1481850074,prev,1.48E+12,0,TRUE,0.273,638312143.3,3237412.5,34391670.75,67.072,22100,42.001,84450,0,26161441.5,2305.082,9.008,116382830.3,22094,457550868.5,0.001,;15;2;3;9,2,base,0.000001,102828,0.001,137.459,2,145.555,0.001,
147,parsec,1.48E+18,1481850074,img_processing,1.48E+12,0,TRUE,0.255,569540088.5,4116110.5,29789665,74.904,18467,38,66904,0,50100557.5,2315.883,174.268,44270359,18461,1397867567,0.001,;15;2;3;9,2,base,0.147564,0.696836627,167.893,30.64,26,36.901,73.782,146
148,parsec,1.48E+18,1481850074,prev,1.48E+12,0,TRUE,0.265,563679215.5,3125936,33110365,64.299,21676,59.999,61949,0,24649177,2324.543,8.344,60909778.5,21672,403193265.5,0.001,;16;1;15;8,2,base,0.000001,102828,0.001,42.627,2,48.265,0.001,
149,parsec,1.48E+18,1481850074,img_processing,1.48E+12,0,TRUE,0.26,543669607.5,3870724.5,29410441.5,73.59,17991,66.001,51704,0,44653875,2318.973,189.71,74576908,17989,1223895508,0.001,;16;1;15;8,2,base,0.143978,0.714192446,152.367,25.831,26,31.826,71.989,148
150,parsec,1.48E+18,1481850074,prev,1.48E+12,0,TRUE,0.27,548148330,2943567.5,28218435.5,73.465,17216,30,63897,0,17124747,2322.215,8.874,49730420,17215,461813079,0.001,;17;20;3;7,2,base,0.000001,102828,0.001,97.688,2,1151.668,0.001,
151,parsec,1.48E+18,1481850074,img_processing,1.48E+12,0,TRUE,0.262,497342081.5,3768403.5,24958279,80.33,13828,87,51230,0,37249187,2351.418,169.865,22944168,13826,1638896053,0.001,;17;20;3;7,2,base,0.147744,0.695987654,160.347,23.744,26,30.989,73.872,150
152,parsec,1.48E+18,1481850074,prev,1.48E+12,0,TRUE,0.295,561483231.5,2920834,29434690.5,64.943,17672,78.001,49534,0,13972039,2335.953,8.787,102377016,17673,455764955,0.001,;18;11;9;2,2,base,0.000001,102828,0.001,108.763,2,146.703,0.001,
153,parsec,1.48E+18,1481850074,img_processing,1.48E+12,0,TRUE,0.291,565019604,3612234.5,27250993.5,75.204,15969,85.001,44476,0,37043508,2318.746,181.556,102849562,15966,1180858132,0.001,;18;11;9;2,2,base,0.144039,0.713889988,159.127,22.183,28,27.433,72.019,152
154,parsec,1.48E+18,1481850074,prev,1.48E+12,0,TRUE,0.318,662750183.5,2880754.5,33497718,53.929,20696,68,61043,0,18023934.5,2319.934,9.639,75397299,20694,383026195.5,0.001,;19;1;19;15,2,base,0.000001,102828,0.001,21.882,2,27.422,0.001,
155,parsec,1.48E+18,1481850074,img_processing,1.48E+12,0,TRUE,0.283,645494798,3915516.5,31960221.5,71.139,20170,84.003,58876,0,45449408,2305.828,185.231,116567992,20168,1137459299,0.001,;19;1;19;15,2,base,0.143963,0.71426686,154.906,22.839,26,29.264,71.981,154
156,parsec,1.48E+18,1481850074,prev,1.48E+12,0,TRUE,0.499,1428402669,3784088.5,27606632.5,74.226,13823,102.999,117680,0,15109885.5,2303.512,8.475,1290153232,13823,363990997.5,0.001,;20;3;13;7,2,base,0.000001,102828,0.001,23.134,2,29.076,0.001,
157,parsec,1.48E+18,1481850074,img_processing,1.48E+12,0,TRUE,0.279,573694112,3889088.5,27120833,78.866,15728,98,59163,0,38550277,2310.602,177.921,33651455.5,15724,1416246303,0.001,;20;3;13;7,2,base,0.150817,0.681806428,165.281,21.193,26,1035.037,75.409,156
158,parsec,1.48E+18,1481850074,prev,1.48E+12,0,TRUE,0.292,538278394,2971803.5,28297697,66.011,15900,978.993,45903,0,16864507.5,2279.168,8.781,50255396.5,15901,513107749,0.001,;1;4;4;2,2,base,0.000001,102828,0.001,20.729,2,26.345,0.001,
159,parsec,1.48E+18,1481850074,img_processing,1.48E+12,0,TRUE,0.256,461335666.5,3786623.5,25117825.5,75.934,13600,87.001,38468,0,41368393.5,2283.68,181.448,50042540.5,13604,1361472430,0.001,;1;4;4;2,2,base,0.145398,0.707217431,160.252,23.367,26,31.035,72.699,158
160,parsec,1.48E+18,1481850074,prev,1.48E+12,0,TRUE,0.299,561239265.5,2871333,31127520.5,58.107,17878,105.999,47315,0,14119210.5,2285.68,8.554,38436925,17879,387425359,0.001,;2;10;17;10,2,base,0.000001,102828,0.001,22.385,2,28.716,0.001,
161,parsec,1.48E+18,1481850074,prev,1.48E+12,0,TRUE,0.281,538333610.5,2906222,32010735.5,59.774,19533,77.001,53374,0,15348646,2282.66,8.676,7178719,19531,390929403,0.001,;2;10;17;10,2,base,0.000001,102828,0.001,23.045,2,28.712,0.001,
162,parsec,1.48E+18,1481850074,img_processing,1.48E+12,0,TRUE,0.256,526952741,3818855.5,29948079,69.766,17659,67.001,49217,0,41011903,2262.535,183.89,76973286.5,17656,1139060575,0.001,;2;10;17;10,2,base,0.139983,0.734574913,147.007,20.902,28,26.379,69.992,160
163,parsec,1.48E+18,1481850074,prev,1.48E+12,0,TRUE,0.273,618125267.5,3058315.5,32972581,66.433,20510,167.004,76920,0,24097639,2274.957,8.902,91202717.5,20508,457989283.5,0.001,;3;20;12;15,2,base,0.000001,102828,0.001,55.381,2,61.358,0.001,
164,parsec,1.48E+18,1481850074,img_processing,1.48E+12,0,TRUE,0.264,611453884,3959240,29802874,77.212,18335,56,73495,0,46543769,2282.043,176.559,25686492,18333,1438522664,0.001,;3;20;12;15,2,base,0.146894,0.700014977,162.409,21.328,26,27.455,73.447,163
165,parsec,1.48E+18,1481850074,prev,1.48E+12,0,TRUE,0.288,545546470,2808907.5,29943930,65.478,17236,3081,47295,0,13620088.5,2265.348,9.476,365719277.5,17236,423956900,0.001,;4;11;18;1,2,base,0.000001,102828,0.001,21.693,2,27.509,0.001,
166,parsec,1.48E+18,1481850074,img_processing,1.48E+12,0,TRUE,0.274,537542413.5,3479495,29046796,72.825,16821,30,46913,0,33201522.5,2259.25,172.202,134129835.5,16818,957133018.5,0.001,;4;11;18;1,2,base,0.140735,0.730649803,158.145,23.725,28,1040.534,70.368,165
167,parsec,1.48E+18,1481850074,prev,1.48E+12,0,TRUE,0.276,476398117.5,3239734.5,25271496.5,70.857,13677,947.999,37252,0,25427239,2280.184,8.953,208011671,13674,540542264,0.001,;5;4;6;20,2,base,0.000001,102828,0.001,140.141,2,145.65,0.001,
168,parsec,1.48E+18,1481850074,img_processing,1.48E+12,0,TRUE,0.281,490554117.5,3920884,22845282.5,79.66,11857,53,34212,0,44735450.5,2288.363,181.88,49257086,11856,1340148502,0.001,;5;4;6;20,2,base,0.149477,0.687918543,166.279,22.333,26,27.997,74.739,167
169,parsec,1.48E+18,1481850074,prev,1.48E+12,0,TRUE,0.28,482290638.5,2951006.5,25803152.5,69.115,13944,105,36632,0,16560139,2298.109,8.494,169187338,13943,683862500,0.001,;6;8;7;17,2,base,0.000001,102828,0.001,21.799,2,27.08,0.001,
170,parsec,1.48E+18,1481850074,img_processing,1.48E+12,0,TRUE,0.266,472898770.5,3783810,23957045,76.142,13263,42.999,36754,0,38406299.5,2290.813,72.716,26898213,13264,1294780936,0.001,;6;8;7;17,2,base,0.137697,0.746770082,153.19,21.874,28,28.441,68.849,169
171,parsec,1.48E+18,1481850074,prev,1.48E+12,0,TRUE,0.279,601942001.5,2759368,31436546.5,67.216,19656,65.999,75363,0,14367578,2296.684,8.29,48148952.5,19656,510609090,0.001,;7;12;3;16,2,base,0.000001,102828,0.001,29.602,2,35.01,0.001,
172,parsec,1.48E+18,1481850074,img_processing,1.48E+12,0,TRUE,0.285,606930524,3782775,29021515.5,76.493,16425,79.001,61189,0,39506671,2272.059,188.832,11052432,16422,1337464395,0.001,;7;12;3;16,2,base,0.147472,0.697271346,156.365,21.591,26,27.999,73.736,171
173,parsec,1.48E+18,1481850074,prev,1.48E+12,0,TRUE,0.323,565173505,2684929.5,27420696.5,54.403,15238,136.008,45793,0,12222224.5,2255.52,9.777,86992238.5,15233,182341109,0.001,;8;19;8;5,2,base,0.000001,102828,0.001,23.1,2,1037.001,0.001,
174,parsec,1.48E+18,1481850074,img_processing,1.48E+12,0,TRUE,0.292,522379326,3740782,23829370.5,77.785,12721,52,35870,0,42448595.5,2318.527,161.42,29431714,12722,1390735328,0.001,;8;19;8;5,2,base,0.13948,0.737223975,155.932,23.855,28,30.416,69.74,173
175,parsec,1.48E+18,1481850074,prev,1.48E+12,0,TRUE,0.313,524680179.5,2668619.5,22883481.5,72.423,12667,36,35686,0,12359143,2291.555,8.44,45629037.5,12667,749502805.5,0.001,;9;8;20;20,2,base,0.000001,102828,0.001,145.821,2,151.932,0.001,
176,parsec,1.48E+18,1481850074,img_processing,1.48E+12,0,TRUE,0.309,530381267,3636358,22037857.5,80.568,11708,60,32283,0,33316007,2265.211,170.282,63997914.5,11707,1665929594,0.001,;9;8;20;20,2,base,0.157735,0.651903509,168.87,21.961,24,28.168,78.868,175
177,parsec,1.48E+18,1481850074,prev,1.48E+12,0,TRUE,0.313,608361043.5,2787051,32365301.5,59.276,18731,49.999,51735,0,13218053.5,2250.551,8.629,32550067.5,18727,357329757.5,0.001,;10;17;18;16,2,base,0.000001,102828,0.001,24.506,2,30.434,0.001,
178,parsec,1.48E+18,1481850074,img_processing,1.48E+12,0,TRUE,0.282,585794606.5,3653820,30845202,68.97,18240,39.999,51681,0,38069041.5,2226.035,177.414,59006420.5,18238,1125759152,0.001,;10;17;18;16,2,base,0.139414,0.737572984,146.498,23.332,28,30.454,69.707,177
179,parsec,1.48E+18,1481850074,prev,1.48E+12,0,TRUE,0.293,504777057.5,3012721.5,25408817.5,69.187,14192,48,39173,0,18097376,2236.355,8.711,63720515,14192,675981171.5,0.001,;11;6;4;20,2,base,0.000001,102828,0.001,23.013,2,29.36,0.001,
180,parsec,1.48E+18,1481850074,img_processing,1.48E+12,0,TRUE,0.261,462257044,4030901.5,23550118,80.229,12525,101,36089,0,41110567,2236.254,182.299,57106277.5,12522,1439255199,0.001,;11;6;4;20,2,base,0.144376,0.712223638,159.889,22.665,26,1037.59,72.188,179
181,parsec,1.48E+18,1481850074,img_processing,1.48E+12,0,TRUE,0.262,570082456.5,3790772,30816060,73.166,18071,81.002,66560,0,41886339.5,2235.957,185.34,85758972.5,18066,1170245138,0.001,;12;16;3;17,2,base,0.151677,0.677940624,163.31,25.609,26,31.74,75.838,
182,parsec,1.48E+18,1481850074,prev,1.48E+12,0,TRUE,0.284,485269653,2635182.5,25501339.5,69.59,14631,154.998,41855,0,10720397,2229.738,8.552,143001560,14627,551674178,0.001,;13;20;20;7,2,base,0.000001,102828,0.001,21.701,2,27.608,0.001,
183,parsec,1.48E+18,1481850074,img_processing,1.48E+12,0,TRUE,0.27,457523740,3527644,22441480.5,81.016,12273,10,34978,0,32499030.5,2222.871,186.787,10192237.5,12270,1531896830,0.001,;13;20;20;7,2,base,0.147255,0.698298869,153.353,21.202,26,26.815,73.627,182
184,parsec,1.48E+18,1481850074,prev,1.48E+12,0,TRUE,0.281,574424430,2980949,32636708,65.587,21180,140.998,58950,0,21645701.5,2205.844,8.446,292857365.5,21171,384508494.5,0.001,;14;19;8;19,2,base,0.000001,102828,0.001,21.028,2,26.918,0.001,
185,parsec,1.48E+18,1481850074,img_processing,1.48E+12,0,TRUE,0.265,539006466,3888010,28943236.5,74.683,18204,84.998,53213,0,44349169.5,2195.688,190.489,77880784,18205,1381090936,0.001,;14;19;8;19,2,base,0.142333,0.722446657,153.138,22.135,28,27.591,71.166,184
186,parsec,1.48E+18,1481850074,prev,1.48E+12,0,TRUE,0.274,638170947.3,3153635.25,34147435.5,68.972,23236,74.002,83673,0,25238477.75,2202.699,8.823,37514328,23234,447210662,0.001,;15;2;3;18,2,base,0.000001,102828,0.001,23.982,2,1039.431,0.001,
187,parsec,1.48E+18,1481850074,img_processing,1.48E+12,0,TRUE,0.261,577422269.5,3880690.5,30550665,75.934,18953,56.999,67985,0,47594653,2215.125,181.884,60567823.5,18952,1280146024,0.001,;15;2;3;18,2,base,0.149447,0.688056635,166.648,20.929,26,27.046,74.724,186
188,parsec,1.48E+18,1481850074,prev,1.48E+12,0,TRUE,0.272,577270213.5,3093351.5,32593403.5,62.982,21576,1051.012,61810,0,24504444,2213.75,9.286,94453744.5,21575,412106862,0.001,;16;1;15;6,2,base,0.000001,102828,0.001,25.131,2,30.788,0.001,
189,parsec,1.48E+18,1481850074,img_processing,1.48E+12,0,TRUE,0.254,532745749,4048247,30007034.5,72.506,18821,81,53247,0,49326338.5,2204.762,181.416,35694032.5,18817,1288299721,0.001,;16;1;15;6,2,base,0.145817,0.705185266,159.513,24.195,26,32.364,72.909,188
190,parsec,1.48E+18,1481850074,prev,1.48E+12,0,TRUE,0.282,551452323.5,2986461,28530769,69.513,16369,991.991,58551,0,18088431,2227.52,8.633,275301604.5,16369,511515347,0.001,;17;20;3;4,2,base,0.000001,102828,0.001,22.248,2,28.549,0.001,
