index,name,time,benchmark_grp,benchmark_id,benchtime_ms,cores,dataprocessed,host_IPC,host_IPS,host_cache_misses,host_cache_ref,host_cpupercent,host_cs,host_disk_io,host_kvm_exit,host_llc_bw,host_mem_bw,host_memory,host_net_io,host_sched_iowait,host_sched_switch,host_sched_wait,intensity,interference,interval,kernel,latency,performance,latency90,process_dur_ms,throughput,total_dur_ms,web_IPC,web_IPS,web_cache_missesweb_kvm_exit,web_cache_ref,web_cpupercent,web_cs,web_disk,web_llc_bw,web_mem_bw,web_memory,web_net,web_sched_iowait,web_sched_switch,web_sched_wait,weighted_latency,interference_prev,index_prev
13,parsec,1.48128e+18,1481272943,parsec.blackscholes,1.48128e+12,0,True,0.273,346512812.5,931745.75,26660970.0,61.902,19429,22.999,61763,0,16502384.0,1701.738,2.028,18051680.75,19428,83368583.0,0.001,;19;14;7,2,base,0.066,0.757575757576,0.07,83.856,8,88.244,,,,,,,,,,,,,,,0.033,;19;14;7;1,175.0
14,parsec,1.48128e+18,1481272943,parsec.blackscholes,1.48128e+12,0,True,0.292,310816422.0,1120937.5,19735494.5,79.8,14766,63.003,52504,0,22318061.0,2547.52,2.983,78499092.5,14761,2916079067.0,0.001,;19;14;7;12;5,2,base,0.088,0.568181818182,0.095,27.005,4,31.615,,,,,,,,,,,,,,,0.044,;19;14;7;12;5;1,121.0
15,parsec,1.48128e+18,1481272943,parsec.blackscholes,1.48128e+12,0,True,0.278,296857691.5,861830.5,22236662.5,63.476,15908,46.0,51086,0,10815315.5,1659.781,2.434,12111386.0,15903,73693933.0,0.001,;1;20;17,2,base,0.069,0.724637681159,0.069,67.205,10,71.848,,,,,,,,,,,,,,,0.035,;1;20;17;1,444.0
16,parsec,1.48128e+18,1481272943,parsec.blackscholes,1.48128e+12,0,True,0.28,276942331.5,950436.5,19567818.5,75.708,13466,79.999,46007,0,17858162.5,2094.016,2.315,73157004.5,13462,1147825157.0,0.001,;20;5;9;2,2,base,0.077,0.649350649351,0.086,21.865,6,27.014,,,,,,,,,,,,,,,0.038,;20;5;9;2;1,40.0
17,parsec,1.48128e+18,1481272943,parsec.blackscholes,1.48128e+12,0,True,0.274,259965371.0,1017096.5,18304931.0,79.888,12913,127.991,46535,0,17014298.0,2553.316,2.175,104793043.0,12906,2900596692.0,0.001,;2;10;18;6;12,2,base,0.092,0.54347826087,0.106,24.907,6,30.393,,,,,,,,,,,,,,,0.046,;2;10;18;6;12;1,306.0
18,parsec,1.48128e+18,1481272943,parsec.blackscholes,1.48128e+12,0,True,0.29,480237852.0,1192098.5,31509265.5,62.034,24457,36.0,94661,0,32233959.0,1656.16,2.363,33645733.5,24455,74523512.5,0.001,;3;15;14,2,base,0.063,0.793650793651,0.068,19.528,8,24.559,,,,,,,,,,,,,,,0.032,;3;15;14;1,361.0
19,parsec,1.48128e+18,1481272943,parsec.blackscholes,1.48128e+12,0,True,0.281,344212995.5,1235413.5,23960356.0,64.304,18866,14.0,60224,0,34677366.5,1623.574,2.484,23214467.0,18864,112212014.5,0.001,;6;5;15,2,base,0.065,0.769230769231,0.07,19.42,10,25.755,,,,,,,,,,,,,,,0.033,;6;5;15;1,394.0
20,parsec,1.48128e+18,1481272943,parsec.blackscholes,1.48128e+12,0,True,0.333,429706953.5,1349708.5,23701339.5,71.645,17425,1021.11,58435,0,33827717.5,1922.883,2.063,22558847.0,17424,1150638079.0,0.001,;6;5;15;19,2,base,0.071,0.704225352113,0.079,25.719,6,33.103,,,,,,,,,,,,,,,0.035,;6;5;15;19;1,509.0
21,parsec,1.48128e+18,1481272943,parsec.blackscholes,1.48128e+12,0,True,0.272,283028813.5,936518.5,21711973.0,64.928,14702,900.032,46444,0,18161173.5,1724.617,2.395,10565547.0,14697,114914291.5,0.001,;7;5;17,2,base,0.064,0.78125,0.069,19.987,8,24.73,,,,,,,,,,,,,,,0.032,;7;5;17;1,457.0
22,parsec,1.48128e+18,1481272943,parsec.blackscholes,1.48128e+12,0,True,0.265,285956441.5,955871.5,21900470.0,73.43,15255,53.003,51794,0,17863488.5,2193.176,2.207,25465398.5,15257,1156937892.0,0.001,;7;5;17;1,2,base,0.069,0.724637681159,0.073,24.424,6,29.594,,,,,,,,,,,,,,,0.035,;7;5;17;1;1,21.0
