TIMESTAMP,RESPONSE_TIME,EXECUTION_TIME,SERVER_IP,STATE
1482823111740,143.332,98.478,129.59.105.87,3
1482823111939,141.29,97.353,129.59.105.87,3
1482823112135,138.005,97.634,129.59.105.87,3
1482823112328,131.242,96.191,129.59.105.87,3
1482823112537,138.62,96.178,129.59.105.87,3
1482823112740,141.815,97.576,129.59.105.87,3
1482823112940,142.258,100.579,129.59.105.87,3
1482823113142,143.325,99.353,129.59.105.87,3
1482823113360,160.421,122.044,129.59.105.87,3
1482823113537,137.864,97.243,129.59.105.87,3
1482823113743,143.001,96.899,129.59.105.87,3
1482823113943,143.087,98.8,129.59.105.87,3
1482823114144,144.257,100.373,129.59.105.87,3
1482823114369,169.112,126.023,129.59.105.87,3
1482823114590,187.083,143.458,129.59.105.87,3
1482823114762,163.221,123.845,129.59.105.87,3
1482823114950,149.145,107.674,129.59.105.87,3
1482823115147,146.116,100.844,129.59.105.87,3
1482823115338,136.371,97.012,129.59.105.87,3
1482823115540,138.832,97.454,129.59.105.87,3
1482823115744,142.743,97.292,129.59.105.87,3
1482823115942,140.596,95.977,129.59.105.87,3
1482823116137,135.582,96.617,129.59.105.87,3
1482823116371,169.206,125.958,129.59.105.87,3
1482823116545,143.077,103.421,129.59.105.87,3
1482823116785,183.705,142.209,129.59.105.87,3
1482823116989,185.853,141.691,129.59.105.87,3
1482823117153,150.313,108.407,129.59.105.87,3
1482823117344,141.445,106.234,129.59.105.87,3
1482823117583,179.382,143.397,129.59.105.87,3
1482823117771,164.938,120.016,129.59.105.87,3
1482823117956,151.736,107.462,129.59.105.87,3
1482823118146,141.666,98.57,129.59.105.87,3
1482823118350,145.357,97.204,129.59.105.87,3
1482823118539,134.422,98.095,129.59.105.87,3
1482823118775,169.878,128.301,129.59.105.87,3
1482823118979,173.51,136.385,129.59.105.87,3
1482823119192,186.356,142.573,129.59.105.87,3
1482823119386,179.071,139.717,129.59.105.87,3
1482823119540,134.401,97.296,129.59.105.87,3
1482823119752,146.227,98.66,129.59.105.87,3
1482823119942,137.356,96.924,129.59.105.87,3
1482823120139,132.093,97.17,129.59.105.87,3
1482823120339,132.727,97.549,129.59.105.87,3
1482823120547,141.742,99.835,129.59.105.87,3
1482823120745,137.926,97.953,129.59.105.87,3
1482823120953,141.483,99.984,129.59.105.87,3
1482823121150,142.076,97.749,129.59.105.87,3
1482823121399,190.805,144.172,129.59.105.87,3
1482823121597,188.828,144.986,129.59.105.87,3
1482823121773,166.201,129.212,129.59.105.87,3
1482823121946,138.011,98.342,129.59.105.87,3
1482823122146,137.619,97.422,129.59.105.87,3
1482823122353,144.15,98.409,129.59.105.87,3
1482823122548,138.706,96.726,129.59.105.87,3
1482823122747,137.676,95.92,129.59.105.87,3
1482823122949,139.389,96.32,129.59.105.87,3
1482823123147,138.373,95.986,129.59.105.87,3
1482823123351,141.616,98.255,129.59.105.87,3
1482823123552,142.3,99.918,129.59.105.87,3
1482823123747,137.553,98.887,129.59.105.87,3
1482823123950,140.004,97.137,129.59.105.87,3
1482823124161,148.97,104.127,129.59.105.87,3
1482823124346,135.751,97.935,129.59.105.87,3
1482823124551,140.014,97.043,129.59.105.87,3
1482823124754,142.839,96.4,129.59.105.87,3
1482823124954,142.193,99.213,129.59.105.87,3
1482823125148,135.936,96.831,129.59.105.87,3
1482823125346,133.733,96.871,129.59.105.87,3
1482823125556,143.354,97.283,129.59.105.87,3
1482823125750,136.643,96.902,129.59.105.87,3
1482823125953,140.016,96.946,129.59.105.87,3
1482823126149,135.959,96.658,129.59.105.87,3
1482823126353,140.685,96.709,129.59.105.87,3
1482823126559,145.562,107.625,129.59.105.87,3
1482823126752,138.52,96.348,129.59.105.87,3
1482823126957,143.659,99.962,129.59.105.87,3
1482823127154,140.629,98.004,129.59.105.87,3
1482823127356,139.784,97.343,129.59.105.87,3
1482823127547,134.005,97.518,129.59.105.87,3
1482823127752,137.183,98.446,129.59.105.87,3
1482823127989,173.79,128.78,129.59.105.87,3
1482823128168,154.725,116.382,129.59.105.87,3
1482823128352,137.254,96.414,129.59.105.87,3
1482823128586,170.974,131.833,129.59.105.87,3
1482823128755,139.453,97.753,129.59.105.87,3
1482823128960,142.862,99.839,129.59.105.87,3
1482823129202,185.963,144.668,129.59.105.87,3
1482823129392,176.266,141.488,129.59.105.87,3
1482823129587,170.669,129.03,129.59.105.87,3
1482823129753,136.156,97.919,129.59.105.87,3
1482823129955,138.803,97.704,129.59.105.87,3
1482823130154,137.365,98.122,129.59.105.87,3
1482823130358,140.881,97.29,129.59.105.87,3
1482823130562,143.28,100.09,129.59.105.87,3
1482823130754,136.965,97.782,129.59.105.87,3
1482823130954,136.66,98.704,129.59.105.87,3
1482823131156,138.357,97.279,129.59.105.87,3
1482823131354,137.388,96.379,129.59.105.87,3
1482823131587,168.972,125.01,129.59.105.87,3
1482823131766,147.378,107.183,129.59.105.87,3
1482823131989,170.01,130.526,129.59.105.87,3
1482823132159,138.648,97.243,129.59.105.87,3
1482823132359,139.943,98.792,129.59.105.87,3
1482823132560,140.113,97.689,129.59.105.87,3
1482823132760,140.295,98.614,129.59.105.87,3
1482823132964,143.855,97.237,129.59.105.87,3
1482823133162,142.16,98.812,129.59.105.87,3
1482823133397,176.728,130.318,129.59.105.87,3
1482823133588,167.18,129.118,129.59.105.87,3
1482823133809,186.21,144.934,129.59.105.87,3
1482823133985,163.962,118.241,129.59.105.87,3
1482823134151,129.822,96.968,129.59.105.87,3
1482823134357,135.713,98.529,129.59.105.87,3
1482823134559,137.747,96.722,129.59.105.87,3
1482823134763,141.154,96.268,129.59.105.87,3
1482823134971,148.48,97.964,129.59.105.87,3
1482823135161,138.868,97.692,129.59.105.87,3
1482823135362,137.797,97.148,129.59.105.87,3
1482823135559,136.285,96.225,129.59.105.87,3
1482823135761,139.521,100.108,129.59.105.87,3
1482823135957,133.796,97.016,129.59.105.87,3
1482823136163,139.432,99.571,129.59.105.87,3
1482823136359,135.109,97.03,129.59.105.87,3
1482823136606,182.595,140.536,129.59.105.87,3
1482823136807,182.555,145.061,129.59.105.87,3
1482823136979,152.037,110.241,129.59.105.87,3
1482823137180,156.094,116.987,129.59.105.87,3
1482823137407,181.994,139.792,129.59.105.87,3
1482823137566,141.126,97.126,129.59.105.87,3
1482823137770,145.365,98.286,129.59.105.87,3
1482823137964,139.081,97.829,129.59.105.87,3
1482823138208,182.195,140.048,129.59.105.87,3
1482823138406,181.04,142.299,129.59.105.87,3
1482823138579,151.231,108.393,129.59.105.87,3
1482823138764,138.205,98.39,129.59.105.87,3
1482823138966,140.984,97.945,129.59.105.87,3
1482823139164,137.901,98.322,129.59.105.87,3
1482823139365,138.389,96.897,129.59.105.87,3
1482823139570,143.262,99.213,129.59.105.87,3
1482823139767,139.749,98.205,129.59.105.87,3
1482823139964,136.08,97.591,129.59.105.87,3
1482823140173,143.224,97.805,129.59.105.87,3
1482823140365,136.796,98.313,129.59.105.87,3
1482823140572,143.789,96.499,129.59.105.87,3
1482823140767,138.909,98.448,129.59.105.87,3
1482823140967,138.623,98.517,129.59.105.87,3
1482823141167,138.632,100.01,129.59.105.87,3
1482823141373,143.612,95.556,129.59.105.87,3
1482823141565,136.519,99.17,129.59.105.87,3
1482823141770,138.802,98.557,129.59.105.87,3
1482823141972,142.563,98.221,129.59.105.87,3
1482823142170,141.064,98.813,129.59.105.87,3
1482823142364,133.874,97.455,129.59.105.87,3
1482823142571,140.25,98.339,129.59.105.87,3
1482823142773,143.516,97.522,129.59.105.87,3
1482823142973,142.603,100.071,129.59.105.87,3
1482823143166,135.304,95.341,129.59.105.87,3
1482823143374,141.104,96.839,129.59.105.87,3
1482823143600,168.228,127.328,129.59.105.87,3
1482823143791,159.409,119.546,129.59.105.87,3
1482823143968,136.0,97.151,129.59.105.87,3
1482823144170,138.326,97.972,129.59.105.87,3
1482823144366,133.787,96.777,129.59.105.87,3
1482823144608,175.416,132.058,129.59.105.87,3
1482823144769,136.283,99.789,129.59.105.87,3
1482823144976,141.527,98.51,129.59.105.87,3
1482823145178,145.066,97.663,129.59.105.87,3
1482823145375,142.034,97.428,129.59.105.87,3
1482823145573,138.994,96.402,129.59.105.87,3
1482823145775,140.84,97.584,129.59.105.87,3
1482823145969,135.641,97.414,129.59.105.87,3
1482823146173,138.47,96.071,129.59.105.87,3
1482823146374,139.941,98.318,129.59.105.87,3
1482823146573,138.674,97.39,129.59.105.87,3
1482823146774,139.537,98.401,129.59.105.87,3
1482823146974,139.123,97.437,129.59.105.87,3
1482823147175,140.034,98.584,129.59.105.87,3
1482823147375,139.211,96.891,129.59.105.87,3
1482823147570,134.654,97.285,129.59.105.87,3
1482823147772,136.078,97.255,129.59.105.87,3
1482823147989,152.665,115.141,129.59.105.87,3
1482823148195,156.362,119.262,129.59.105.87,3
1482823148371,134.124,97.125,129.59.105.87,3
1482823148575,138.526,97.943,129.59.105.87,3
1482823148772,134.589,97.27,129.59.105.87,3
1482823148974,136.264,100.133,129.59.105.87,3
1482823149172,135.529,97.983,129.59.105.87,3
1482823149377,138.021,97.722,129.59.105.87,3
1482823149581,142.915,103.378,129.59.105.87,3
1482823149775,137.183,97.65,129.59.105.87,3
1482823149974,135.785,97.678,129.59.105.87,3
1482823150205,166.597,122.738,129.59.105.87,3
1482823150376,138.538,97.125,129.59.105.87,3
1482823150576,137.298,98.38,129.59.105.87,3
1482823150779,139.956,98.349,129.59.105.87,3
1482823150981,141.414,99.604,129.59.105.87,3
1482823151181,141.812,97.69,129.59.105.87,3
1482823151380,138.638,98.051,129.59.105.87,3
1482823151581,140.724,98.13,129.59.105.87,3
1482823151775,135.14,97.896,129.59.105.87,3
1482823151979,138.323,98.523,129.59.105.87,3
1482823152182,141.352,98.187,129.59.105.87,3
1482823152382,141.666,96.954,129.59.105.87,3
1482823152577,135.657,98.311,129.59.105.87,3
1482823152778,136.468,97.146,129.59.105.87,3
1482823152983,141.846,99.211,129.59.105.87,3
1482823153184,142.108,97.618,129.59.105.87,3
1482823153406,163.806,121.653,129.59.105.87,3
1482823153578,137.304,98.592,129.59.105.87,3
1482823153813,171.003,132.889,129.59.105.87,3
1482823153991,148.764,105.514,129.59.105.87,3
1482823154212,168.671,130.454,129.59.105.87,3
1482823154425,182.333,142.705,129.59.105.87,3
1482823154618,172.939,133.566,129.59.105.87,3
1482823154782,138.945,96.24,129.59.105.87,3
1482823154984,140.655,99.005,129.59.105.87,3
1482823155181,137.235,97.768,129.59.105.87,3
1482823155377,133.169,96.319,129.59.105.87,3
1482823155585,140.535,98.084,129.59.105.87,3
1482823155778,133.731,98.561,129.59.105.87,3
1482823155983,138.525,96.877,129.59.105.87,3
1482823156185,139.201,96.917,129.59.105.87,3
1482823156381,135.413,96.872,129.59.105.87,3
1482823156585,139.061,98.423,129.59.105.87,3
1482823156783,137.577,97.001,129.59.105.87,3
1482823156986,140.401,97.844,129.59.105.87,3
1482823157185,138.809,97.068,129.59.105.87,3
1482823157387,141.467,97.39,129.59.105.87,3
1482823157586,139.021,98.17,129.59.105.87,3
1482823157787,138.819,96.658,129.59.105.87,3
1482823157988,142.337,98.871,129.59.105.87,3
1482823158188,141.131,97.795,129.59.105.87,3
1482823158385,137.583,95.958,129.59.105.87,3
1482823158587,139.39,97.228,129.59.105.87,3
1482823158791,142.694,97.46,129.59.105.87,3
1482823158990,142.08,98.126,129.59.105.87,3
1482823159183,134.79,96.895,129.59.105.87,3
1482823159385,136.266,96.252,129.59.105.87,3
1482823159585,135.781,97.937,129.59.105.87,3
1482823159789,140.151,98.379,129.59.105.87,3
1482823159986,137.689,97.696,129.59.105.87,3
1482823160191,142.056,97.187,129.59.105.87,3
1482823160438,188.851,142.73,129.59.105.87,3
1482823160632,182.884,138.966,129.59.105.87,3
1482823160821,170.928,129.008,129.59.105.87,3
1482823161016,164.869,126.609,129.59.105.87,3
1482823161226,177.275,142.458,129.59.105.87,3
1482823161432,181.746,144.796,129.59.105.87,3
1482823161577,126.688,96.817,129.59.105.87,3
1482823161790,140.878,97.948,129.59.105.87,3
1482823161998,146.644,105.332,129.59.105.87,3
1482823162189,137.917,97.526,129.59.105.87,3
1482823162393,141.792,97.552,129.59.105.87,3
1482823162595,142.423,96.94,129.59.105.87,3
1482823162792,139.9,96.778,129.59.105.87,3
1482823162989,136.614,99.014,129.59.105.87,3
1482823163191,138.707,96.562,129.59.105.87,3
1482823163390,137.291,97.529,129.59.105.87,3
1482823163588,134.918,96.798,129.59.105.87,3
1482823163797,143.78,96.877,129.59.105.87,3
1482823163992,138.943,98.259,129.59.105.87,3
1482823164193,137.656,97.961,129.59.105.87,3
1482823164386,132.767,98.662,129.59.105.87,3
1482823164589,135.613,98.338,129.59.105.87,3
1482823164797,142.605,98.488,129.59.105.87,3
1482823165000,146.579,98.991,129.59.105.87,3
1482823165200,145.543,97.273,129.59.105.87,3
1482823165393,138.126,96.868,129.59.105.87,3
1482823165598,142.834,95.934,129.59.105.87,3
1482823165791,134.238,96.676,129.59.105.87,3
1482823165993,137.598,98.101,129.59.105.87,3
1482823166189,133.118,97.902,129.59.105.87,3
1482823166390,134.526,97.214,129.59.105.87,3
1482823166601,144.511,96.905,129.59.105.87,3
1482823166795,139.202,97.282,129.59.105.87,3
1482823167001,144.299,98.527,129.59.105.87,3
1482823167190,133.499,96.602,129.59.105.87,3
1482823167397,138.399,95.936,129.59.105.87,3
1482823167599,142.457,97.095,129.59.105.87,3
1482823167800,142.19,96.775,129.59.105.87,3
1482823167999,141.196,97.588,129.59.105.87,3
1482823168202,144.536,98.534,129.59.105.87,3
1482823168403,144.958,97.492,129.59.105.87,3
1482823168595,136.182,96.875,129.59.105.87,3
1482823168795,137.81,95.599,129.59.105.87,3
1482823169005,144.064,98.313,129.59.105.87,3
1482823169200,140.846,97.215,129.59.105.87,3
1482823169392,132.586,97.266,129.59.105.87,3
1482823169602,142.228,97.249,129.59.105.87,3
1482823169800,139.897,97.095,129.59.105.87,3
1482823170005,145.475,106.733,129.59.105.87,3
1482823170198,138.119,97.799,129.59.105.87,3
1482823170395,134.448,97.405,129.59.105.87,3
1482823170607,145.527,98.282,129.59.105.87,3
1482823170798,137.669,98.612,129.59.105.87,3
1482823171003,141.966,98.671,129.59.105.87,3
1482823171201,139.849,98.605,129.59.105.87,3
1482823171394,133.49,98.502,129.59.105.87,3
1482823171601,139.057,98.684,129.59.105.87,3
1482823171802,140.597,99.188,129.59.105.87,3
1482823171998,136.148,98.939,129.59.105.87,3
1482823172204,140.688,100.138,129.59.105.87,3
1482823172401,138.631,98.169,129.59.105.87,3
1482823172606,144.726,98.932,129.59.105.87,3
1482823172799,136.448,97.84,129.59.105.87,3
1482823173004,140.752,99.215,129.59.105.87,3
1482823173208,144.698,99.614,129.59.105.87,3
1482823173406,142.418,96.865,129.59.105.87,3
1482823173599,135.32,98.075,129.59.105.87,3
1482823173857,191.413,144.83,129.59.105.87,3
1482823174039,174.828,134.213,129.59.105.87,3
1482823174203,138.664,97.537,129.59.105.87,3
1482823174404,139.622,98.606,129.59.105.87,3
1482823174609,143.885,98.239,129.59.105.87,3
1482823174805,139.971,99.124,129.59.105.87,3
1482823175008,142.793,98.748,129.59.105.87,3
1482823175243,177.903,132.694,129.59.105.87,3
1482823175449,182.537,145.435,129.59.105.87,3
1482823175625,159.034,115.701,129.59.105.87,3
1482823175817,152.045,108.73,129.59.105.87,3
1482823176012,144.961,99.477,129.59.105.87,3
1482823176210,143.452,97.298,129.59.105.87,3
1482823176411,145.284,98.131,129.59.105.87,3
1482823176605,137.42,99.953,129.59.105.87,3
1482823176808,140.269,97.09,129.59.105.87,3
1482823177011,141.303,98.986,129.59.105.87,3
1482823177208,139.796,99.152,129.59.105.87,3
1482823177405,136.916,97.876,129.59.105.87,3
1482823177604,135.866,97.83,129.59.105.87,3
1482823177814,145.043,98.287,129.59.105.87,3
1482823178005,135.94,96.285,129.59.105.87,3
1482823178216,146.925,97.819,129.59.105.87,3
1482823178407,138.003,97.135,129.59.105.87,3
1482823178613,141.241,97.923,129.59.105.87,3
1482823178807,137.365,96.294,129.59.105.87,3
1482823179006,136.77,97.461,129.59.105.87,3
1482823179210,140.027,97.476,129.59.105.87,3
1482823179407,136.561,97.114,129.59.105.87,3
1482823179608,138.896,96.267,129.59.105.87,3
1482823179810,138.939,95.538,129.59.105.87,3
1482823180010,139.396,96.461,129.59.105.87,3
1482823180209,135.134,96.256,129.59.105.87,3
1482823180411,139.393,96.676,129.59.105.87,3
